measure_size,encoder_lr,cost_predictor_lr,rank_warmup_epochs,weights,uncertainty_topk,grad_num,rand_num,phase,used_time,train_size,top-1,val_reg_r2,val_rank_r2,sampling_seed
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",0,4,0,7,25.78,320,0,"[0.5127, 0.4997, 0.4872, 0.4336, 0.4184, 0.4606, 0.5118]","[None, None, None, None, None, None, None]",2002
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",0,4,0,2,6.62,80,1,"[0.4709, 0.5899]","[None, None]",2003
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",0,4,0,2,6.62,80,0,"[0.4961, 0.2746]","[None, None]",2004
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",0,4,0,2,6.63,80,0,"[0.4271, 0.3532]","[None, None]",2005
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",0,4,0,3,10.16,128,0,"[0.5802, 0.2666, 0.3831]","[None, None, None]",2006
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",0,4,0,2,6.62,80,0,"[0.3613, 0.4715]","[None, None]",2007
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",0,4,0,2,6.63,80,1,"[0.2926, 0.3848]","[None, None]",2008
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",0,4,0,2,6.62,80,0,"[0.5333, 0.3381]","[None, None]",2009
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",0,4,0,1,3.22,32,0,[0.5108],[None],2010
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",0,4,0,3,10.18,128,0,"[0.4055, 0.1908, 0.3122]","[None, None, None]",2011
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",0,4,0,2,6.63,80,1,"[0.5286, 0.3715]","[None, None]",2012
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",0,4,0,3,10.17,128,0,"[0.5116, 0.3927, 0.4134]","[None, None, None]",2013
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",0,4,0,1,3.23,32,0,[0.2483],[None],2014
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",0,4,0,1,3.22,32,0,[0.5888],[None],2015
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",0,4,0,2,6.69,80,0,"[0.4684, 0.3657]","[None, None]",2016
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",0,4,0,1,3.22,32,0,[0.3624],[None],2017
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",0,4,0,6,21.6,272,0,"[0.4774, 0.5425, 0.5355, 0.4728, 0.4405, 0.441]","[None, None, None, None, None, None]",2018
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",0,4,0,2,6.64,80,1,"[0.3467, 0.4054]","[None, None]",2019
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",0,4,0,1,3.23,32,0,[0.4167],[None],2000
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",0,4,0,2,6.64,80,0,"[0.5199, 0.4111]","[None, None]",2001
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",0,4,0,6,21.63,272,0,"[0.5087, 0.5042, 0.4115, 0.4598, 0.4267, 0.4034]","[None, None, None, None, None, None]",2002
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",0,4,0,2,6.63,80,0,"[0.4716, 0.6269]","[None, None]",2003
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",0,4,0,2,6.63,80,0,"[0.493, 0.27]","[None, None]",2004
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",0,4,0,2,6.62,80,1,"[0.4361, 0.3723]","[None, None]",2005
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",0,4,0,2,6.38,80,0,"[0.58, 0.3376]","[None, None]",2006
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",0,4,0,2,6.62,80,0,"[0.3633, 0.3605]","[None, None]",2007
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",0,4,0,2,6.63,80,1,"[0.2951, 0.3418]","[None, None]",2008
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",0,4,0,2,6.6,80,0,"[0.5258, 0.3381]","[None, None]",2009
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",0,4,0,1,3.1,32,0,[0.5095],[None],2010
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",0,4,0,2,6.38,80,0,"[0.414, 0.2602]","[None, None]",2011
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",0,4,0,2,6.38,80,1,"[0.5398, 0.3756]","[None, None]",2012
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",0,4,0,2,6.49,80,1,"[0.5113, 0.4061]","[None, None]",2013
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",0,4,0,1,3.22,32,0,[0.2444],[None],2014
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",0,4,0,3,10.13,128,0,"[0.5857, 0.232, 0.4325]","[None, None, None]",2015
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",0,4,0,3,10.23,128,0,"[0.4639, 0.3675, 0.4419]","[None, None, None]",2016
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",0,4,0,1,3.23,32,0,[0.3536],[None],2017
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",0,4,0,12,51.89,560,0,"[0.4726, 0.5593, 0.5241, 0.4127, 0.3573, 0.3786, 0.3231, 0.2669, 0.2884, 0.2027, 0.18, 0.4653]","[None, None, None, None, None, None, None, None, None, None, None, None]",2018
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",0,4,0,1,3.22,32,0,[0.3359],[None],2019
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",0,4,0,2,6.48,80,0,"[0.4128, 0.3758]","[None, None]",2000
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",0,4,0,2,6.64,80,0,"[0.5192, 0.4473]","[None, None]",2001
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",0,4,0,6,21.63,272,1,"[0.5078, 0.4904, 0.4854, 0.4383, 0.4462, 0.4485]","[None, None, None, None, None, None]",2002
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",0,4,0,3,10.16,128,0,"[0.4644, 0.5662, 0.5564]","[None, None, None]",2003
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",0,4,0,2,6.63,80,1,"[0.4859, 0.3518]","[None, None]",2004
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",0,4,0,2,6.62,80,0,"[0.4472, 0.3544]","[None, None]",2005
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",0,4,0,3,10.17,128,0,"[0.5779, 0.3807, 0.4203]","[None, None, None]",2006
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",0,4,0,2,6.62,80,0,"[0.3616, 0.4764]","[None, None]",2007
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",0,4,0,2,6.64,80,1,"[0.2858, 0.3709]","[None, None]",2008
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",0,4,0,2,6.42,80,0,"[0.5233, 0.3176]","[None, None]",2009
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",0,4,0,1,3.11,32,0,[0.5083],[None],2010
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",0,4,0,2,6.41,80,0,"[0.4153, 0.2286]","[None, None]",2011
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",0,4,0,2,6.4,80,1,"[0.5396, 0.3764]","[None, None]",2012
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",0,4,0,2,6.63,80,0,"[0.5107, 0.4413]","[None, None]",2013
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",0,4,0,1,3.22,32,0,[0.2398],[None],2014
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",0,4,0,3,10.23,128,0,"[0.5861, 0.2437, 0.4072]","[None, None, None]",2015
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",0,4,0,3,10.17,128,0,"[0.4557, 0.3314, 0.3812]","[None, None, None]",2016
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",0,4,0,1,3.23,32,0,[0.3449],[None],2017
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",0,4,0,6,21.63,272,1,"[0.468, 0.5629, 0.5154, 0.5398, 0.5514, 0.5534]","[None, None, None, None, None, None]",2018
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",0,4,0,1,3.23,32,0,[0.3275],[None],2019
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",0,4,0,1,3.24,32,0,[0.4154],[None],2000
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",0,4,0,2,6.63,80,0,"[0.5195, 0.4233]","[None, None]",2001
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",0,4,0,6,21.65,272,0,"[0.5073, 0.489, 0.4638, 0.4656, 0.4346, 0.4751]","[None, None, None, None, None, None]",2002
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",0,4,0,2,6.64,80,0,"[0.4644, 0.5907]","[None, None]",2003
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",0,4,0,2,6.63,80,1,"[0.4789, 0.3358]","[None, None]",2004
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",0,4,0,1,3.22,32,0,[0.4493],[None],2005
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",0,4,0,3,10.18,128,0,"[0.5781, 0.3607, 0.37]","[None, None, None]",2006
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",0,4,0,2,6.68,80,0,"[0.361, 0.4131]","[None, None]",2007
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",0,4,0,2,6.62,80,1,"[0.2802, 0.4197]","[None, None]",2008
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",0,4,0,2,6.48,80,0,"[0.524, 0.295]","[None, None]",2009
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",0,4,0,1,3.11,32,0,[0.5087],[None],2010
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",0,4,0,2,6.39,80,0,"[0.4204, 0.2407]","[None, None]",2011
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",0,4,0,2,6.38,80,1,"[0.5428, 0.4222]","[None, None]",2012
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",0,4,0,2,6.62,80,0,"[0.5103, 0.4403]","[None, None]",2013
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",0,4,0,1,3.22,32,0,[0.2351],[None],2014
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",0,4,0,3,10.15,128,0,"[0.5892, 0.2368, 0.4084]","[None, None, None]",2015
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",0,4,0,3,10.16,128,0,"[0.4594, 0.3316, 0.4038]","[None, None, None]",2016
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",0,4,0,1,3.22,32,0,[0.343],[None],2017
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",0,4,0,10,39.1,464,0,"[0.468, 0.5407, 0.555, 0.4878, 0.4966, 0.4808, 0.3588, 0.3357, 0.2394, 0.3292]","[None, None, None, None, None, None, None, None, None, None]",2018
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",0,4,0,1,3.22,32,0,[0.3216],[None],2019
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",0,4,0,1,3.28,32,0,[0.4545],[None],2000
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",0,4,0,24,166.63,1136,0,"[0.5774, 0.1562, 0.2482, 0.2814, 0.225, 0.1302, 0.0734, 0.0465, -0.0341, -0.2305, -0.3655, -0.1994, -0.221, -0.201, -0.3337, -0.4154, -0.4996, -0.4823, -0.5242, -0.5546, -0.5402, -0.1476, 0.0162, 0.4545]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",2001
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",0,4,0,3,10.15,128,0,"[0.3615, 0.2554, 0.2883]","[None, None, None]",2002
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",0,4,0,2,6.62,80,1,"[0.5337, 0.2644]","[None, None]",2003
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",0,4,0,2,6.47,80,1,"[0.5013, 0.2543]","[None, None]",2004
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",0,4,0,1,3.22,32,0,[0.4533],[None],2005
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",0,4,0,2,6.63,80,0,"[0.593, 0.3649]","[None, None]",2006
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",0,4,0,2,6.63,80,0,"[0.4506, 0.3158]","[None, None]",2007
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",0,4,0,1,3.23,32,0,[0.2749],[None],2008
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",0,4,0,2,6.52,80,1,"[0.5421, 0.3449]","[None, None]",2009
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",0,4,0,2,6.4,80,1,"[0.5156, 0.3468]","[None, None]",2010
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",0,4,0,2,6.51,80,0,"[0.4355, 0.1478]","[None, None]",2011
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",0,4,0,2,6.64,80,1,"[0.562, 0.3993]","[None, None]",2012
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",0,4,0,3,10.2,128,0,"[0.4303, 0.3207, 0.2859]","[None, None, None]",2013
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",0,4,0,2,6.64,80,0,"[0.3605, 0.3807]","[None, None]",2014
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",0,4,0,2,6.64,80,1,"[0.5774, 0.3378]","[None, None]",2015
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",0,4,0,1,3.22,32,0,[0.4616],[None],2016
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",0,4,0,1,3.23,32,0,[0.471],[None],2017
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",0,4,0,18,102.31,848,0,"[0.491, 0.2054, 0.3062, 0.2589, 0.2005, 0.1766, 0.1627, 0.11, 0.0819, -0.0315, -0.1313, 0.1054, 0.0748, 0.0965, 0.0326, -0.0696, -0.0587, 0.1688]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",2018
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",0,4,0,2,6.62,80,1,"[0.4777, 0.5125]","[None, None]",2019
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",0,4,0,1,3.22,32,0,[0.4735],[None],2000
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",0,4,0,24,164.05,1136,0,"[0.5799, 0.2681, 0.2756, 0.1961, 0.126, 0.0123, -0.1316, -0.2515, -0.4326, -0.5742, -0.5782, -0.2803, -0.1181, -0.286, -0.4385, -0.5195, -0.5745, -0.5884, -0.6723, -0.6339, -0.5877, -0.3888, -0.4891, 0.2076]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",2001
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",0,4,0,15,74.49,704,0,"[0.4373, 0.308, 0.2542, 0.3357, 0.2769, 0.159, 0.1271, 0.0274, -0.0905, -0.1533, -0.2415, 0.0815, 0.2813, 0.2841, 0.3162]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",2002
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",0,4,0,2,6.44,80,1,"[0.5473, 0.3237]","[None, None]",2003
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",0,4,0,2,6.47,80,0,"[0.5202, 0.2891]","[None, None]",2004
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",0,4,0,1,3.1,32,0,[0.4683],[None],2005
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",0,4,0,3,9.95,128,0,"[0.5957, 0.3424, 0.3748]","[None, None, None]",2006
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",0,4,0,1,3.22,32,0,[0.452],[None],2007
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",0,4,0,1,3.15,32,0,[0.2969],[None],2008
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",0,4,0,2,6.58,80,1,"[0.5534, 0.3597]","[None, None]",2009
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",0,4,0,2,6.43,80,1,"[0.5153, 0.3527]","[None, None]",2010
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",0,4,0,2,6.64,80,0,"[0.4563, 0.1786]","[None, None]",2011
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",0,4,0,2,6.62,80,1,"[0.5638, 0.4293]","[None, None]",2012
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",0,4,0,3,10.17,128,0,"[0.4507, 0.2542, 0.3521]","[None, None, None]",2013
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",0,4,0,2,6.65,80,0,"[0.3656, 0.3962]","[None, None]",2014
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",0,4,0,1,3.14,32,0,[0.5874],[None],2015
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",0,4,0,1,3.12,32,0,[0.49],[None],2016
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",0,4,0,1,3.19,32,0,[0.4905],[None],2017
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",0,4,0,16,85.09,752,1,"[0.483, 0.2815, 0.2814, 0.2647, 0.2857, 0.2942, 0.2961, 0.2587, 0.2238, 0.1672, 0.0739, 0.3023, 0.3149, 0.3016, 0.3875, 0.372]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",2018
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",0,4,0,2,6.48,80,1,"[0.4803, 0.5002]","[None, None]",2019
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",0,4,0,1,3.22,32,0,[0.4884],[None],2000
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",0,4,0,16,83.91,752,0,"[0.582, 0.2316, 0.2834, 0.2859, 0.2139, 0.1335, 0.1009, 0.1154, -0.0293, -0.1052, -0.1971, 0.1827, 0.0812, 0.1106, 0.356, 0.4242]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",2001
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",0,4,0,14,67.44,656,0,"[0.4754, 0.3097, 0.3468, 0.3619, 0.3036, 0.253, 0.2431, 0.1853, 0.1258, 0.0551, -0.0668, 0.1967, 0.3566, 0.4608]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None]",2002
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",0,4,0,2,6.41,80,1,"[0.5551, 0.3954]","[None, None]",2003
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",0,4,0,2,6.56,80,1,"[0.5305, 0.2175]","[None, None]",2004
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",0,4,0,1,3.22,32,0,[0.4823],[None],2005
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",0,4,0,1,3.22,32,0,[0.5978],[None],2006
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",0,4,0,2,6.65,80,1,"[0.4536, 0.3848]","[None, None]",2007
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",0,4,0,2,6.63,80,1,"[0.3125, 0.2532]","[None, None]",2008
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",0,4,0,2,6.53,80,1,"[0.562, 0.3605]","[None, None]",2009
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",0,4,0,2,6.47,80,1,"[0.5149, 0.3692]","[None, None]",2010
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",0,4,0,2,6.39,80,0,"[0.4742, 0.2324]","[None, None]",2011
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",0,4,0,2,6.52,80,1,"[0.5716, 0.4504]","[None, None]",2012
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",0,4,0,2,6.63,80,0,"[0.4598, 0.302]","[None, None]",2013
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",0,4,0,1,3.23,32,0,[0.3745],[None],2014
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",0,4,0,2,6.63,80,1,"[0.5988, 0.4051]","[None, None]",2015
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",0,4,0,1,3.11,32,0,[0.4973],[None],2016
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",0,4,0,1,3.1,32,0,[0.4964],[None],2017
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",0,4,0,8,29.88,368,0,"[0.4867, 0.3286, 0.3257, 0.2818, 0.1899, 0.1892, 0.2521, 0.3169]","[None, None, None, None, None, None, None, None]",2018
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",0,4,0,2,6.56,80,1,"[0.4857, 0.5229]","[None, None]",2019
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",0,4,0,1,3.11,32,0,[0.503],[None],2000
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",0,4,0,22,142.74,1040,1,"[0.5918, 0.2633, 0.2426, 0.2535, 0.325, 0.2989, 0.2527, 0.1365, 0.0502, -0.0284, -0.1014, 0.161, 0.109, 0.1136, 0.0903, 0.0367, -0.0181, -0.0036, 0.0128, 0.0536, 0.3099, 0.5567]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",2001
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",0,4,0,11,43.91,512,0,"[0.4934, 0.3601, 0.3306, 0.3658, 0.3597, 0.3351, 0.3376, 0.3248, 0.3459, 0.341, 0.4052]","[None, None, None, None, None, None, None, None, None, None, None]",2002
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",0,4,0,2,6.64,80,1,"[0.5588, 0.4764]","[None, None]",2003
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",0,4,0,2,6.63,80,1,"[0.5363, 0.3152]","[None, None]",2004
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",0,4,0,2,6.63,80,0,"[0.4938, 0.3785]","[None, None]",2005
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",0,4,0,3,10.18,128,1,"[0.5988, 0.4073, 0.4319]","[None, None, None]",2006
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",0,4,0,2,6.63,80,1,"[0.4504, 0.4796]","[None, None]",2007
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",0,4,0,2,6.64,80,0,"[0.3248, 0.2845]","[None, None]",2008
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",0,4,0,1,3.22,32,0,[0.5705],[None],2009
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",0,4,0,2,6.64,80,1,"[0.5155, 0.3784]","[None, None]",2010
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",0,4,0,2,6.64,80,0,"[0.4876, 0.3121]","[None, None]",2011
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",0,4,0,2,6.62,80,1,"[0.5774, 0.4402]","[None, None]",2012
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",0,4,0,2,6.64,80,0,"[0.4648, 0.3148]","[None, None]",2013
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",0,4,0,1,3.16,32,0,[0.389],[None],2014
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",0,4,0,1,3.1,32,0,[0.6033],[None],2015
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",0,4,0,2,6.38,80,1,"[0.5095, 0.2637]","[None, None]",2016
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",0,4,0,1,3.27,32,0,[0.4954],[None],2017
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",0,4,0,15,76.21,704,1,"[0.488, 0.3398, 0.3767, 0.3215, 0.2387, 0.2259, 0.1753, 0.1458, 0.0941, -0.0357, -0.0626, 0.1302, 0.213, 0.3946, 0.5834]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",2018
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",0,4,0,2,6.42,80,1,"[0.4927, 0.5085]","[None, None]",2019
48,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",0,4,0,2,6.41,80,0,"[0.5101, 0.4585]","[None, None]",2000
48,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",0,4,0,3,9.88,128,0,"[0.5983, 0.2474, 0.3312]","[None, None, None]",2001
48,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",0,4,0,3,9.84,128,0,"[0.5147, 0.352, 0.347]","[None, None, None]",2002
48,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",0,4,0,2,6.53,80,1,"[0.5574, 0.4773]","[None, None]",2003
48,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",0,4,0,2,6.56,80,1,"[0.5461, 0.2869]","[None, None]",2004
48,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",0,4,0,1,3.18,32,0,[0.4983],[None],2005
48,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",0,4,0,2,6.56,80,0,"[0.5981, 0.4185]","[None, None]",2006
48,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",0,4,0,2,6.55,80,0,"[0.4472, 0.5081]","[None, None]",2007
48,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",0,4,0,2,6.64,80,0,"[0.3273, 0.258]","[None, None]",2008
48,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",0,4,0,2,6.64,80,0,"[0.5814, 0.446]","[None, None]",2009
48,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",0,4,0,2,6.57,80,1,"[0.517, 0.376]","[None, None]",2010
48,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",0,4,0,2,6.41,80,0,"[0.4864, 0.3274]","[None, None]",2011
48,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",0,4,0,2,6.52,80,1,"[0.5805, 0.4701]","[None, None]",2012
48,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",0,4,0,2,6.64,80,0,"[0.4618, 0.3615]","[None, None]",2013
48,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",0,4,0,1,3.22,32,0,[0.3951],[None],2014
48,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",0,4,0,1,3.22,32,0,[0.6055],[None],2015
48,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",0,4,0,2,6.64,80,1,"[0.512, 0.3158]","[None, None]",2016
48,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",0,4,0,1,3.23,32,0,[0.4985],[None],2017
48,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",0,4,0,6,21.14,272,0,"[0.4944, 0.3332, 0.3878, 0.3135, 0.3254, 0.3633]","[None, None, None, None, None, None]",2018
48,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",0,4,0,2,6.41,80,1,"[0.4926, 0.4876]","[None, None]",2019
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",64,2,0,1,3.11,32,0,[0.4159],[None],2000
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",64,2,0,2,6.43,80,0,"[0.5225, 0.5005]","[None, None]",2001
