epochs,lr,lambda_kld,lambda_reg,lambda_pair,lambda_smooth,lambda_infonce,num_pairs,tv_mean,tv_median,spearman_mean,spearman_median,unique_mean,unique_median,mono_viol_mean,mono_viol_median
2000,5e-05,0.1,0.01,1.0,0.0,0.1,200.0,4.4429,4.3444,-0.965,-0.9727,8.35,8.0,0.3,0.0
2000,5e-05,0.1,0.01,1.0,0.0,0.2,200.0,4.4458,4.3852,-0.9705,-0.9818,8.57,9.0,0.225,0.0
2000,5e-05,0.1,0.01,1.0,0.01,0.0,200.0,3.8472,3.795,-0.8992,-0.9455,7.065,7.0,1.045,1.0
2000,5e-05,0.1,0.01,1.0,0.01,0.01,200.0,4.0328,4.0089,-0.9246,-0.9545,7.185,7.0,0.93,1.0
2000,5e-05,0.1,0.01,1.0,0.01,0.1,200.0,4.3181,4.2722,-0.9677,-0.9818,8.415,9.0,0.21,0.0
2000,5e-05,0.1,0.01,1.0,0.01,0.2,200.0,4.3542,4.3476,-0.9675,-0.9818,8.605,9.0,0.3,0.0
2000,5e-05,0.1,0.01,1.0,0.1,0.0,200.0,3.8604,3.8408,-0.8984,-0.9455,7.05,7.0,1.09,1.0
2000,5e-05,0.1,0.01,1.0,0.1,0.01,200.0,3.9813,4.002,-0.926,-0.9545,7.365,7.0,0.82,1.0
2000,5e-05,0.1,0.01,1.0,0.1,0.1,200.0,4.3316,4.2599,-0.9695,-0.9818,8.385,9.0,0.275,0.0
2000,5e-05,0.1,0.01,1.0,0.1,0.2,200.0,4.3826,4.3546,-0.9664,-0.9818,8.57,9.0,0.305,0.0
2000,5e-05,0.1,0.1,0.0,0.0,0.0,200.0,4.1866,4.0816,-0.92,-0.9455,7.145,7.0,1.0,1.0
2000,5e-05,0.1,0.1,0.0,0.0,0.01,200.0,4.25,4.1655,-0.9375,-0.9545,7.38,7.0,0.675,0.0
2000,5e-05,0.1,0.1,0.0,0.0,0.1,200.0,4.3676,4.2989,-0.9689,-0.9818,8.22,8.0,0.26,0.0
2000,5e-05,0.1,0.1,0.0,0.0,0.2,200.0,4.4215,4.368,-0.9714,-0.9818,8.675,9.0,0.29,0.0
2000,5e-05,0.1,0.1,0.0,0.01,0.0,200.0,4.2211,4.1048,-0.9217,-0.9545,7.245,7.0,0.975,1.0
2000,5e-05,0.1,0.1,0.0,0.01,0.01,200.0,4.3251,4.1923,-0.9379,-0.9545,7.46,8.0,0.725,1.0
2000,5e-05,0.1,0.1,0.0,0.01,0.1,200.0,4.4519,4.3801,-0.9643,-0.9818,8.165,8.0,0.34,0.0
2000,5e-05,0.1,0.1,0.0,0.01,0.2,200.0,4.442,4.3724,-0.9732,-0.9818,8.68,9.0,0.275,0.0
2000,5e-05,0.1,0.1,0.0,0.1,0.0,200.0,4.1123,4.0247,-0.9212,-0.9545,7.05,7.0,0.87,1.0
2000,5e-05,0.1,0.1,0.0,0.1,0.01,200.0,4.2564,4.1544,-0.939,-0.9545,7.505,8.0,0.755,1.0
2000,5e-05,0.1,0.1,0.0,0.1,0.1,200.0,4.4344,4.3761,-0.9632,-0.9818,8.26,8.0,0.35,0.0
2000,5e-05,0.1,0.1,0.0,0.1,0.2,200.0,4.4101,4.4175,-0.9673,-0.9818,8.495,9.0,0.33,0.0
2000,5e-05,0.1,0.1,0.1,0.0,0.0,200.0,4.0175,4.0063,-0.9102,-0.9455,7.06,7.0,1.03,1.0
2000,5e-05,0.1,0.1,0.1,0.0,0.01,200.0,4.1816,4.0739,-0.9357,-0.9636,7.4,7.0,0.72,1.0
2000,5e-05,0.1,0.1,0.1,0.0,0.1,200.0,4.33,4.3228,-0.9593,-0.9727,8.235,8.0,0.385,0.0
2000,5e-05,0.1,0.1,0.1,0.0,0.2,200.0,4.3342,4.2261,-0.9664,-0.9773,8.4,8.0,0.39,0.0
2000,5e-05,0.1,0.1,0.1,0.01,0.0,200.0,4.0578,4.0495,-0.909,-0.9455,7.025,7.0,0.98,1.0
2000,5e-05,0.1,0.1,0.1,0.01,0.01,200.0,4.0961,4.0659,-0.9364,-0.9545,7.335,7.0,0.63,0.0
2000,5e-05,0.1,0.1,0.1,0.01,0.1,200.0,4.4525,4.3877,-0.9609,-0.9773,8.22,8.0,0.33,0.0
2000,5e-05,0.1,0.1,0.1,0.01,0.2,200.0,4.4457,4.4238,-0.9642,-0.9727,8.545,9.0,0.375,0.0
2000,5e-05,0.1,0.1,0.1,0.1,0.0,200.0,4.0911,4.0877,-0.905,-0.9455,7.165,7.0,1.165,1.0
2000,5e-05,0.1,0.1,0.1,0.1,0.01,200.0,4.2106,4.1252,-0.937,-0.9545,7.38,7.0,0.755,1.0
2000,5e-05,0.1,0.1,0.1,0.1,0.1,200.0,4.3305,4.3365,-0.9605,-0.9636,8.175,8.0,0.345,0.0
2000,5e-05,0.1,0.1,0.1,0.1,0.2,200.0,4.4495,4.3846,-0.9665,-0.9818,8.35,8.0,0.265,0.0
2000,5e-05,0.1,0.1,0.5,0.0,0.0,200.0,4.0045,3.9816,-0.8936,-0.9364,6.92,7.0,1.035,1.0
2000,5e-05,0.1,0.1,0.5,0.0,0.01,200.0,4.0458,4.0488,-0.9304,-0.9545,7.2,7.0,0.805,1.0
2000,5e-05,0.1,0.1,0.5,0.0,0.1,200.0,4.3107,4.257,-0.9701,-0.9818,8.365,8.0,0.23,0.0
2000,5e-05,0.1,0.1,0.5,0.0,0.2,200.0,4.3899,4.3272,-0.9725,-0.9818,8.63,9.0,0.365,0.0
2000,5e-05,0.1,0.1,0.5,0.01,0.0,200.0,4.0207,4.0553,-0.8813,-0.9273,6.96,7.0,1.165,1.0
2000,5e-05,0.1,0.1,0.5,0.01,0.01,200.0,4.0785,4.0931,-0.9329,-0.9545,7.235,7.0,0.82,1.0
2000,5e-05,0.1,0.1,0.5,0.01,0.1,200.0,4.2676,4.3074,-0.9684,-0.9818,8.385,8.0,0.205,0.0
2000,5e-05,0.1,0.1,0.5,0.01,0.2,200.0,4.3711,4.2634,-0.97,-0.9818,8.6,9.0,0.32,0.0
2000,5e-05,0.1,0.1,0.5,0.1,0.0,200.0,4.0179,3.959,-0.9085,-0.9455,7.08,7.0,1.13,1.0
2000,5e-05,0.1,0.1,0.5,0.1,0.01,200.0,4.1059,4.066,-0.9299,-0.9545,7.14,7.0,0.76,1.0
2000,5e-05,0.1,0.1,0.5,0.1,0.1,200.0,4.3409,4.2993,-0.9694,-0.9818,8.365,8.0,0.335,0.0
2000,5e-05,0.1,0.1,0.5,0.1,0.2,200.0,4.4824,4.4197,-0.973,-0.9818,8.73,9.0,0.255,0.0
2000,5e-05,0.1,0.1,1.0,0.0,0.0,200.0,3.9152,3.9554,-0.8926,-0.9273,6.825,7.0,1.1,1.0
2000,5e-05,0.1,0.1,1.0,0.0,0.01,200.0,4.1008,4.088,-0.9215,-0.9545,7.165,7.0,0.855,1.0
2000,5e-05,0.1,0.1,1.0,0.0,0.1,200.0,4.317,4.194,-0.969,-0.9818,8.455,8.0,0.34,0.0
2000,5e-05,0.1,0.1,1.0,0.0,0.2,200.0,4.4532,4.4221,-0.9741,-0.9818,8.56,9.0,0.26,0.0
2000,5e-05,0.1,0.1,1.0,0.01,0.0,200.0,3.9706,4.0455,-0.8943,-0.9273,6.89,7.0,1.235,1.0
2000,5e-05,0.1,0.1,1.0,0.01,0.01,200.0,4.0753,4.082,-0.9166,-0.9455,7.255,7.0,0.765,1.0
2000,5e-05,0.1,0.1,1.0,0.01,0.1,200.0,4.2019,4.2323,-0.9675,-0.9818,8.42,9.0,0.285,0.0
2000,5e-05,0.1,0.1,1.0,0.01,0.2,200.0,4.4708,4.4415,-0.976,-0.9909,8.69,9.0,0.175,0.0
2000,5e-05,0.1,0.1,1.0,0.1,0.0,200.0,3.8266,3.8527,-0.8958,-0.9455,6.91,7.0,1.1,1.0
2000,5e-05,0.1,0.1,1.0,0.1,0.01,200.0,4.028,3.9883,-0.917,-0.9455,7.135,7.0,0.88,1.0
2000,5e-05,0.1,0.1,1.0,0.1,0.1,200.0,4.2928,4.2527,-0.9698,-0.9818,8.44,8.5,0.29,0.0
2000,5e-05,0.1,0.1,1.0,0.1,0.2,200.0,4.451,4.4155,-0.9728,-0.9818,8.76,9.0,0.26,0.0
2000,5e-05,0.1,0.5,0.0,0.0,0.0,200.0,3.9352,3.8161,-0.9182,-0.9545,7.375,7.5,1.035,1.0
2000,5e-05,0.1,0.5,0.0,0.0,0.01,200.0,3.9395,3.8952,-0.9407,-0.9636,7.585,8.0,0.68,0.0
2000,5e-05,0.1,0.5,0.0,0.0,0.1,200.0,4.3323,4.3159,-0.98,-0.9909,8.9,9.0,0.275,0.0
2000,5e-05,0.1,0.5,0.0,0.0,0.2,200.0,4.3763,4.3916,-0.9795,-0.9818,8.985,9.0,0.27,0.0
2000,5e-05,0.1,0.5,0.0,0.01,0.0,200.0,3.9897,3.9674,-0.922,-0.9545,7.355,7.0,0.88,1.0
2000,5e-05,0.1,0.5,0.0,0.01,0.01,200.0,4.0454,4.0494,-0.939,-0.9636,7.7,8.0,0.815,1.0
2000,5e-05,0.1,0.5,0.0,0.01,0.1,200.0,4.2593,4.1824,-0.9767,-0.9818,8.785,9.0,0.25,0.0
2000,5e-05,0.1,0.5,0.0,0.01,0.2,200.0,4.358,4.307,-0.9781,-0.9909,8.845,9.0,0.24,0.0
2000,5e-05,0.1,0.5,0.0,0.1,0.0,200.0,3.8917,3.7918,-0.9252,-0.9545,7.325,7.0,1.005,1.0
2000,5e-05,0.1,0.5,0.0,0.1,0.01,200.0,3.9632,3.9308,-0.9383,-0.9636,7.475,7.0,0.75,1.0
2000,5e-05,0.1,0.5,0.0,0.1,0.1,200.0,4.3057,4.2992,-0.979,-0.9909,8.865,9.0,0.275,0.0
2000,5e-05,0.1,0.5,0.0,0.1,0.2,200.0,4.3321,4.3406,-0.9766,-0.9818,8.935,9.0,0.21,0.0
2000,5e-05,0.1,0.5,0.1,0.0,0.0,200.0,4.01,3.9213,-0.9245,-0.9545,7.385,7.0,0.965,1.0
2000,5e-05,0.1,0.5,0.1,0.0,0.01,200.0,4.1311,4.0731,-0.9391,-0.9636,7.685,8.0,0.79,1.0
2000,5e-05,0.1,0.5,0.1,0.0,0.1,200.0,4.3069,4.3716,-0.9799,-0.9909,8.975,9.0,0.27,0.0
2000,5e-05,0.1,0.5,0.1,0.0,0.2,200.0,4.2707,4.2056,-0.9794,-0.9909,8.955,9.0,0.23,0.0
2000,5e-05,0.1,0.5,0.1,0.01,0.0,200.0,3.984,3.9266,-0.927,-0.9545,7.39,7.0,0.91,1.0
2000,5e-05,0.1,0.5,0.1,0.01,0.01,200.0,4.0042,3.9826,-0.9378,-0.9545,7.56,8.0,0.785,1.0
2000,5e-05,0.1,0.5,0.1,0.01,0.1,200.0,4.2043,4.2512,-0.9765,-0.9818,8.88,9.0,0.33,0.0
2000,5e-05,0.1,0.5,0.1,0.01,0.2,200.0,4.284,4.2021,-0.9812,-0.9909,8.99,9.0,0.23,0.0
2000,5e-05,0.1,0.5,0.1,0.1,0.0,200.0,3.9178,3.9233,-0.9309,-0.9545,7.32,7.0,0.875,1.0
2000,5e-05,0.1,0.5,0.1,0.1,0.01,200.0,4.083,4.0101,-0.9431,-0.9636,7.745,8.0,0.81,1.0
2000,5e-05,0.1,0.5,0.1,0.1,0.1,200.0,4.3211,4.3403,-0.9777,-0.9909,8.81,9.0,0.29,0.0
2000,5e-05,0.1,0.5,0.1,0.1,0.2,200.0,4.4037,4.3353,-0.9756,-0.9909,8.83,9.0,0.28,0.0
2000,5e-05,0.1,0.5,0.5,0.0,0.0,200.0,3.8591,3.8844,-0.9206,-0.9591,7.44,7.0,0.9,1.0
2000,5e-05,0.1,0.5,0.5,0.0,0.01,200.0,4.0431,4.1139,-0.9339,-0.9636,7.775,8.0,0.805,1.0
2000,5e-05,0.1,0.5,0.5,0.0,0.1,200.0,4.2905,4.279,-0.9783,-0.9909,8.985,9.0,0.315,0.0
2000,5e-05,0.1,0.5,0.5,0.0,0.2,200.0,4.2159,4.151,-0.981,-0.9909,9.085,9.0,0.245,0.0
2000,5e-05,0.1,0.5,0.5,0.01,0.0,200.0,3.9384,3.9274,-0.9215,-0.9545,7.4,7.0,0.925,1.0
2000,5e-05,0.1,0.5,0.5,0.01,0.01,200.0,4.103,4.1032,-0.9341,-0.9636,7.86,8.0,0.945,1.0
2000,5e-05,0.1,0.5,0.5,0.01,0.1,200.0,4.2274,4.276,-0.9778,-0.9818,8.94,9.0,0.29,0.0
2000,5e-05,0.1,0.5,0.5,0.01,0.2,200.0,4.2877,4.2216,-0.9812,-0.9909,9.0,9.0,0.24,0.0
2000,5e-05,0.1,0.5,0.5,0.1,0.0,200.0,3.8826,3.8575,-0.9084,-0.9545,7.35,8.0,1.055,1.0
2000,5e-05,0.1,0.5,0.5,0.1,0.01,200.0,4.0474,4.0214,-0.9282,-0.9591,7.63,8.0,0.79,1.0
2000,5e-05,0.1,0.5,0.5,0.1,0.1,200.0,4.2526,4.2784,-0.9778,-0.9818,8.85,9.0,0.34,0.0
2000,5e-05,0.1,0.5,0.5,0.1,0.2,200.0,4.2595,4.2258,-0.9797,-0.9909,9.035,9.0,0.205,0.0
2000,5e-05,0.1,0.5,1.0,0.0,0.0,200.0,3.9731,3.9318,-0.9147,-0.9545,7.555,8.0,0.925,1.0
2000,5e-05,0.1,0.5,1.0,0.0,0.01,200.0,4.0452,4.0761,-0.9355,-0.9636,7.58,8.0,0.72,0.5
2000,5e-05,0.1,0.5,1.0,0.0,0.1,200.0,4.1795,4.1361,-0.9769,-0.9818,8.72,9.0,0.34,0.0
2000,5e-05,0.1,0.5,1.0,0.0,0.2,200.0,4.4388,4.3818,-0.9803,-0.9909,9.055,9.0,0.215,0.0
2000,5e-05,0.1,0.5,1.0,0.01,0.0,200.0,3.8594,3.8593,-0.9174,-0.9545,7.49,7.0,0.87,1.0
2000,5e-05,0.1,0.5,1.0,0.01,0.01,200.0,3.9771,3.9816,-0.9355,-0.9636,7.59,8.0,0.755,1.0
2000,5e-05,0.1,0.5,1.0,0.01,0.1,200.0,4.3346,4.3549,-0.9784,-0.9909,8.935,9.0,0.33,0.0
2000,5e-05,0.1,0.5,1.0,0.01,0.2,200.0,4.3356,4.2885,-0.9792,-0.9909,9.03,9.0,0.195,0.0
2000,5e-05,0.1,0.5,1.0,0.1,0.0,200.0,3.8708,3.8072,-0.9175,-0.9545,7.48,7.0,0.935,1.0
2000,5e-05,0.1,0.5,1.0,0.1,0.01,200.0,4.0529,4.0248,-0.9329,-0.9636,7.775,8.0,0.835,1.0
2000,5e-05,0.1,0.5,1.0,0.1,0.1,200.0,4.2959,4.2291,-0.9779,-0.9909,8.93,9.0,0.33,0.0
2000,5e-05,0.1,0.5,1.0,0.1,0.2,200.0,4.3452,4.3361,-0.9799,-0.9909,9.105,9.0,0.25,0.0
2000,0.0001,0.0,0.01,0.0,0.0,0.0,200.0,4.9635,4.7556,-0.8146,-0.8727,7.065,7.0,1.73,2.0
2000,0.0001,0.0,0.01,0.0,0.0,0.01,200.0,4.5489,4.3972,-0.9554,-0.9727,8.945,9.0,0.725,1.0
2000,0.0001,0.0,0.01,0.0,0.0,0.1,200.0,4.5734,4.4374,-0.9826,-0.9909,9.965,10.0,0.555,0.0
2000,0.0001,0.0,0.01,0.0,0.0,0.2,200.0,4.6608,4.5556,-0.9782,-0.9909,9.725,10.0,0.72,1.0
2000,0.0001,0.0,0.01,0.0,0.01,0.0,200.0,4.9228,4.6582,-0.8416,-0.8909,7.19,7.0,1.52,1.0
2000,0.0001,0.0,0.01,0.0,0.01,0.01,200.0,4.7689,4.569,-0.9574,-0.9727,9.0,9.0,0.82,1.0
2000,0.0001,0.0,0.01,0.0,0.01,0.1,200.0,4.5949,4.51,-0.9803,-0.9909,9.69,10.0,0.515,0.0
2000,0.0001,0.0,0.01,0.0,0.01,0.2,200.0,4.732,4.6042,-0.9754,-0.9909,9.73,10.0,0.82,1.0
2000,0.0001,0.0,0.01,0.0,0.1,0.0,200.0,4.7904,4.6386,-0.8369,-0.8909,7.275,7.0,1.455,1.0
2000,0.0001,0.0,0.01,0.0,0.1,0.01,200.0,4.6006,4.5323,-0.9597,-0.9818,9.17,9.0,0.64,0.0
2000,0.0001,0.0,0.01,0.0,0.1,0.1,200.0,4.7293,4.609,-0.9793,-0.9909,9.835,10.0,0.52,0.0
2000,0.0001,0.0,0.01,0.0,0.1,0.2,200.0,4.6752,4.5988,-0.9775,-0.9909,9.885,10.0,0.78,1.0
2000,0.0001,0.0,0.01,0.1,0.0,0.0,200.0,4.4037,4.2917,-0.8305,-0.8727,6.805,7.0,1.43,1.0
2000,0.0001,0.0,0.01,0.1,0.0,0.01,200.0,4.4619,4.3589,-0.9807,-0.9909,9.58,10.0,0.42,0.0
2000,0.0001,0.0,0.01,0.1,0.0,0.1,200.0,4.621,4.4212,-0.9817,-0.9909,9.835,10.0,0.415,0.0
2000,0.0001,0.0,0.01,0.1,0.0,0.2,200.0,4.5535,4.4425,-0.9865,-0.9909,10.145,10.0,0.5,0.0
2000,0.0001,0.0,0.01,0.1,0.01,0.0,200.0,4.3643,4.2156,-0.8132,-0.8636,6.66,7.0,1.485,1.0
2000,0.0001,0.0,0.01,0.1,0.01,0.01,200.0,4.4831,4.3689,-0.9779,-0.9909,9.255,9.0,0.41,0.0
2000,0.0001,0.0,0.01,0.1,0.01,0.1,200.0,4.6915,4.6007,-0.9851,-0.9909,9.895,10.0,0.515,0.0
2000,0.0001,0.0,0.01,0.1,0.01,0.2,200.0,4.6143,4.4742,-0.9857,-0.9909,10.115,10.0,0.515,0.0
2000,0.0001,0.0,0.01,0.1,0.1,0.0,200.0,4.3474,4.2187,-0.8403,-0.8864,6.86,7.0,1.46,1.0
2000,0.0001,0.0,0.01,0.1,0.1,0.01,200.0,4.535,4.5062,-0.9785,-0.9909,9.465,10.0,0.375,0.0
2000,0.0001,0.0,0.01,0.1,0.1,0.1,200.0,4.5515,4.5455,-0.9844,-0.9909,9.82,10.0,0.505,0.0
2000,0.0001,0.0,0.01,0.1,0.1,0.2,200.0,4.699,4.535,-0.9822,-0.9909,10.175,10.0,0.705,1.0
2000,0.0001,0.0,0.01,0.5,0.0,0.0,200.0,4.6228,4.4996,-0.875,-0.9,7.095,7.0,1.285,1.0
2000,0.0001,0.0,0.01,0.5,0.0,0.01,200.0,4.4965,4.5015,-0.982,-0.9909,9.655,10.0,0.44,0.0
2000,0.0001,0.0,0.01,0.5,0.0,0.1,200.0,4.5939,4.5837,-0.9893,-0.9909,10.135,10.0,0.355,0.0
2000,0.0001,0.0,0.01,0.5,0.0,0.2,200.0,4.7629,4.5412,-0.9857,-0.9909,10.145,10.0,0.575,0.0
2000,0.0001,0.0,0.01,0.5,0.01,0.0,200.0,4.8506,4.6154,-0.8708,-0.9,7.22,7.0,1.225,1.0
2000,0.0001,0.0,0.01,0.5,0.01,0.01,200.0,4.4943,4.4133,-0.982,-0.9909,9.605,10.0,0.345,0.0
2000,0.0001,0.0,0.01,0.5,0.01,0.1,200.0,4.5778,4.5418,-0.9891,-0.9909,10.045,10.0,0.325,0.0
2000,0.0001,0.0,0.01,0.5,0.01,0.2,200.0,4.8463,4.6546,-0.9843,-0.9909,10.21,10.0,0.545,0.0
2000,0.0001,0.0,0.01,0.5,0.1,0.0,200.0,4.5741,4.3715,-0.8712,-0.9,7.125,7.0,1.395,1.0
2000,0.0001,0.0,0.01,0.5,0.1,0.01,200.0,4.4814,4.4357,-0.9812,-0.9909,9.69,10.0,0.375,0.0
2000,0.0001,0.0,0.01,0.5,0.1,0.1,200.0,4.5991,4.5734,-0.9896,-0.9909,10.085,10.0,0.31,0.0
2000,0.0001,0.0,0.01,0.5,0.1,0.2,200.0,4.7145,4.5906,-0.986,-0.9909,10.27,10.0,0.485,0.0
2000,0.0001,0.0,0.01,1.0,0.0,0.0,200.0,4.7544,4.7248,-0.8692,-0.9,7.12,7.0,1.14,1.0
2000,0.0001,0.0,0.01,1.0,0.0,0.01,200.0,4.4958,4.4064,-0.9816,-0.9909,9.73,10.0,0.43,0.0
2000,0.0001,0.0,0.01,1.0,0.0,0.1,200.0,4.5574,4.527,-0.9895,-0.9909,10.04,10.0,0.29,0.0
2000,0.0001,0.0,0.01,1.0,0.0,0.2,200.0,4.5615,4.4522,-0.9879,-0.9909,10.165,10.0,0.385,0.0
2000,0.0001,0.0,0.01,1.0,0.01,0.0,200.0,4.7973,4.683,-0.8911,-0.9091,7.235,7.0,1.105,1.0
2000,0.0001,0.0,0.01,1.0,0.01,0.01,200.0,4.5332,4.4584,-0.9839,-0.9909,9.83,10.0,0.43,0.0
2000,0.0001,0.0,0.01,1.0,0.01,0.1,200.0,4.5667,4.5486,-0.9893,-0.9909,10.205,10.0,0.33,0.0
2000,0.0001,0.0,0.01,1.0,0.01,0.2,200.0,4.6452,4.5288,-0.99,-0.9909,10.295,10.0,0.405,0.0
2000,0.0001,0.0,0.01,1.0,0.1,0.0,200.0,4.6085,4.6422,-0.89,-0.9273,7.265,7.0,1.095,1.0
2000,0.0001,0.0,0.01,1.0,0.1,0.01,200.0,4.5244,4.4829,-0.9837,-0.9909,9.86,10.0,0.41,0.0
2000,0.0001,0.0,0.01,1.0,0.1,0.1,200.0,4.5612,4.5316,-0.989,-0.9909,10.015,10.0,0.29,0.0
2000,0.0001,0.0,0.01,1.0,0.1,0.2,200.0,4.7176,4.6235,-0.9874,-0.9909,10.23,10.0,0.495,0.0
2000,0.0001,0.0,0.1,0.0,0.0,0.0,200.0,4.3575,4.3422,-0.9087,-0.9182,7.34,7.0,0.745,1.0
2000,0.0001,0.0,0.1,0.0,0.0,0.01,200.0,4.4657,4.3584,-0.9756,-0.9909,9.445,10.0,0.41,0.0
2000,0.0001,0.0,0.1,0.0,0.0,0.1,200.0,4.5336,4.5022,-0.9862,-0.9909,9.785,10.0,0.42,0.0
2000,0.0001,0.0,0.1,0.0,0.0,0.2,200.0,4.5466,4.4938,-0.9882,-0.9909,10.01,10.0,0.425,0.0
2000,0.0001,0.0,0.1,0.0,0.01,0.0,200.0,4.3906,4.3341,-0.9127,-0.9364,7.115,7.0,0.695,1.0
2000,0.0001,0.0,0.1,0.0,0.01,0.01,200.0,4.3885,4.3107,-0.9798,-0.9909,9.385,9.0,0.325,0.0
2000,0.0001,0.0,0.1,0.0,0.01,0.1,200.0,4.4539,4.3731,-0.9864,-0.9909,9.76,10.0,0.31,0.0
2000,0.0001,0.0,0.1,0.0,0.01,0.2,200.0,4.7079,4.6123,-0.9857,-0.9909,10.21,10.0,0.56,0.0
2000,0.0001,0.0,0.1,0.0,0.1,0.0,200.0,4.5075,4.4147,-0.9156,-0.9455,7.47,8.0,0.78,1.0
2000,0.0001,0.0,0.1,0.0,0.1,0.01,200.0,4.5312,4.4018,-0.9768,-0.9818,9.28,9.0,0.455,0.0
2000,0.0001,0.0,0.1,0.0,0.1,0.1,200.0,4.4989,4.5095,-0.9872,-0.9909,9.915,10.0,0.325,0.0
2000,0.0001,0.0,0.1,0.0,0.1,0.2,200.0,4.5726,4.4727,-0.9871,-0.9909,10.12,10.0,0.505,0.0
2000,0.0001,0.0,0.1,0.1,0.0,0.0,200.0,4.4819,4.3687,-0.908,-0.9364,7.33,7.0,0.985,1.0
2000,0.0001,0.0,0.1,0.1,0.0,0.01,200.0,4.4742,4.3853,-0.978,-0.9909,9.255,9.0,0.315,0.0
2000,0.0001,0.0,0.1,0.1,0.0,0.1,200.0,4.5134,4.5033,-0.9877,-0.9909,9.92,10.0,0.32,0.0
2000,0.0001,0.0,0.1,0.1,0.0,0.2,200.0,4.5494,4.3929,-0.9873,-0.9909,10.14,10.0,0.505,0.0
2000,0.0001,0.0,0.1,0.1,0.01,0.0,200.0,4.4033,4.3544,-0.8997,-0.9273,7.265,7.0,0.735,0.0
2000,0.0001,0.0,0.1,0.1,0.01,0.01,200.0,4.4394,4.358,-0.9784,-0.9909,9.38,9.0,0.375,0.0
2000,0.0001,0.0,0.1,0.1,0.01,0.1,200.0,4.5279,4.5104,-0.9862,-0.9909,9.88,10.0,0.325,0.0
2000,0.0001,0.0,0.1,0.1,0.01,0.2,200.0,4.5815,4.4523,-0.985,-0.9909,10.005,10.0,0.48,0.0
2000,0.0001,0.0,0.1,0.1,0.1,0.0,200.0,4.389,4.4071,-0.9042,-0.9273,7.3,7.0,0.795,1.0
2000,0.0001,0.0,0.1,0.1,0.1,0.01,200.0,4.4615,4.404,-0.9771,-0.9818,9.215,9.0,0.37,0.0
2000,0.0001,0.0,0.1,0.1,0.1,0.1,200.0,4.5106,4.4901,-0.9881,-0.9909,9.88,10.0,0.34,0.0
2000,0.0001,0.0,0.1,0.1,0.1,0.2,200.0,4.6857,4.5926,-0.9863,-0.9909,10.125,10.0,0.41,0.0
2000,0.0001,0.0,0.1,0.5,0.0,0.0,200.0,4.385,4.2485,-0.8984,-0.9273,7.28,7.0,0.725,0.0
2000,0.0001,0.0,0.1,0.5,0.0,0.01,200.0,4.368,4.3303,-0.979,-0.9909,9.24,9.0,0.24,0.0
2000,0.0001,0.0,0.1,0.5,0.0,0.1,200.0,4.5111,4.5181,-0.9873,-0.9909,9.905,10.0,0.27,0.0
2000,0.0001,0.0,0.1,0.5,0.0,0.2,200.0,4.6331,4.4535,-0.9878,-0.9909,10.225,10.0,0.345,0.0
2000,0.0001,0.0,0.1,0.5,0.01,0.0,200.0,4.4966,4.3449,-0.9204,-0.9455,7.24,7.0,0.725,1.0
2000,0.0001,0.0,0.1,0.5,0.01,0.01,200.0,4.406,4.3437,-0.9777,-0.9818,9.095,9.0,0.385,0.0
2000,0.0001,0.0,0.1,0.5,0.01,0.1,200.0,4.5208,4.5137,-0.9874,-0.9909,9.99,10.0,0.31,0.0
2000,0.0001,0.0,0.1,0.5,0.01,0.2,200.0,4.6864,4.571,-0.9898,-0.9909,10.265,10.0,0.47,0.0
2000,0.0001,0.0,0.1,0.5,0.1,0.0,200.0,4.5349,4.3684,-0.9128,-0.9455,7.32,7.0,0.655,0.0
2000,0.0001,0.0,0.1,0.5,0.1,0.01,200.0,4.4397,4.3815,-0.9788,-0.9909,9.33,9.0,0.33,0.0
2000,0.0001,0.0,0.1,0.5,0.1,0.1,200.0,4.5068,4.4874,-0.9882,-0.9909,9.895,10.0,0.285,0.0
2000,0.0001,0.0,0.1,0.5,0.1,0.2,200.0,4.6094,4.4407,-0.9882,-0.9909,10.175,10.0,0.415,0.0
2000,0.0001,0.0,0.1,1.0,0.0,0.0,200.0,4.5557,4.4551,-0.9332,-0.9545,7.645,8.0,0.62,0.0
2000,0.0001,0.0,0.1,1.0,0.0,0.01,200.0,4.3923,4.3568,-0.9851,-0.9909,9.64,10.0,0.335,0.0
2000,0.0001,0.0,0.1,1.0,0.0,0.1,200.0,4.5334,4.5078,-0.9867,-0.9909,9.965,10.0,0.325,0.0
2000,0.0001,0.0,0.1,1.0,0.0,0.2,200.0,4.6861,4.5924,-0.9899,-0.9909,10.21,10.0,0.5,0.0
2000,0.0001,0.0,0.1,1.0,0.01,0.0,200.0,4.5043,4.419,-0.9175,-0.9455,7.535,8.0,0.755,0.0
2000,0.0001,0.0,0.1,1.0,0.01,0.01,200.0,4.4,4.3532,-0.9766,-0.9864,9.33,9.5,0.4,0.0
2000,0.0001,0.0,0.1,1.0,0.01,0.1,200.0,4.5411,4.5424,-0.988,-0.9909,10.075,10.0,0.34,0.0
2000,0.0001,0.0,0.1,1.0,0.01,0.2,200.0,4.74,4.672,-0.9894,-0.9909,10.35,11.0,0.405,0.0
2000,0.0001,0.0,0.1,1.0,0.1,0.0,200.0,4.5993,4.5499,-0.9273,-0.9545,7.785,8.0,0.695,0.5
